text,intent,labels
what time is it day before tomorrow,asking_time,4
hello there,greet_and_general_check_in,40
Enough talking,shutup,86
where can i get something to eat by the art museum,recommendation_locations,81
what is the day,asking_date,3
What are your functionalities?,what_can_you_do,105
Do you know what time it is?,timequery,97
tell me about a vet,tell_me_about,93
i need some coffee,iot_coffee,45
tell me you,tell_me_about,93
do you have a funny joke for me,general_joke,33
Do you know the time?,timequery,97
Hola how are you?,courtesygreeting,17
how do you like being my assistant,general_quirky,36
i am bored today what can i do,i_am_bored,43
"s2, i could not catch up with you.",general_explain,32
could you rephrase me about your response again please.,general_explain,32
what's the good news?,tell_me_news,95
open website linkedin.com,open_website,63
Adios,goodbye,38
again clarify me on your answers please.,general_explain,32
play new rihanna song,play_music,68
tell me good news,tell_me_news,95
how many jokes do you know,general_joke,33
take screenshot,take_screenshot,90
Great thanks! My user is Bella,courtesygreetingresponse,18
Do you know what time it is?,timequery,97
let me know when you hear about france,news_query,61
send email,send_email,84
covid cases,covid_cases,19
Hola how are you?,courtesygreeting,17
tell me a joke about the moon,tell_me_joke,94
tell me you,tell_me_about,93
what is the name of this song,music_query,58
bye,goodbye,38
play minecraft,play_games,67
check mails,email_query,25
send whatsapp message,send_whatsapp_message,85
Thanks good bye,courtesygoodbye,16
whats a silly joke you know,general_joke,33
covid confirmed cases,covid_cases,19
what is the weather in utah,weather_query,104
let's make some popcorn and watch an old movie together,general_quirky,36
Tell me a joke,jokes,53
Good thanks! I am Adam,courtesygreetingresponse,18
i am bored what can i do today with my family,i_am_bored,43
make me laugh,tell_me_joke,94
send email to dipesh,send_email,84
"s1, again clarify your answers please.",general_explain,32
hey there,greet_and_general_check_in,40
please lower the volume,audio_volume_down,6
tell me news tomorrow,tell_me_news,95
decrease volume to very soft,audio_volume_down,6
I am Bella,greetingresponse,42
Quiet,shutup,86
Can you turn the volume up?,volume_control,103
send email to dipesh,send_email,84
what will be the temperature today for miami florida,weather_query,104
send whatsapp message about <name>,send_whatsapp_message,85
Tell me a joke,jokes,53
hello there,greet_and_general_check_in,40
I am looking for,tell_me_about,93
open parcheese game for you and i,play_game,66
lower the volume ten percent,audio_volume_down,6
covid confirmed cases of,covid_cases,19
please play football with me,play_game,66
will the temperature be in the today,weather_query,104
how are things in the world,news_query,61
speak quieter,audio_volume_down,6
do i have any new emails in my inbox today,email_query,25
what music do i usually like after work,music_query,58
give me the most recent stuff you have angelina jolie,general_quirky,36
send email to <name> about <name>,send_email,84
i am not so clear about your answers.,general_explain,32
tell me the top stories in the news,news_query,61
play bad guy on youtube,play_on_youtube,69
Great thanks! It is Bella,courtesygreetingresponse,18
Hello hope you are doing well?,courtesygreeting,17
make me laugh,tell_me_joke,94
play games of xyz 64 bit,play_games,67
inbox my family,email_sendemail,27
explain further on last sentence to me please.,general_explain,32
play minecraft,play_games,67
i am not so clear about what you just said.,general_explain,32
open website stackoverflow.com,open_website,63
whats up,greet_and_general_check_in,40
silence,audio_volume_mute,7
what's good news,tell_me_news,95
"Thank you, bye",courtesygoodbye,16
Hello hope you are doing well?,courtesygreeting,17
i was not clear about what you just said now.,general_explain,32
what time is it now,asking_time,4
make me laugh,tell_me_joke,94
what is the name of that song that just went off,music_query,58
capture selfie of,click_photo,14
Great thanks! I am Bella,courtesygreetingresponse,18
Hello,greeting,41
It is Adam,greetingresponse,42
open website linkedin.com,open_website,63
I am Bella,greetingresponse,42
play despacito on youtube today,play_on_youtube,69
good evening,goodbye,38
Can you control the volume?,volume_control,103
Hya there,greeting,41
kenny roger's lady play,play_music,68
Tell me a joke,jokes,53
Good thanks! It is Adam,courtesygreetingresponse,18
screen shot now,take_screenshot,90
volume control,volume_control,103
jane doe,email_query,25
what is the weather like now today,asking_weather,5
Can you turn the volume down?,volume_control,103
what is the date,asking_date,3
i am bored,i_am_bored,43
what is the day of the week,asking_date,3
open website stackoverflow.com,open_website,63
What are the closest places to me?,places_near_me,64
send whatsapp message,send_whatsapp_message,85
search for the correct game,play_game,66
Good thanks! It is Adam,courtesygreetingresponse,18
what day is it,asking_date,3
download youtube video of,download_youtube_video,23
where to buy cannon cameras,recommendation_locations,81
make coffee at eight am,iot_coffee,45
play music true love,play_music,68
what restaurants around here have good reviews,recommendation_locations,81
I am finding myself bored,i_am_bored,43
send an email to rohit saying i am busy tomorrow,email_sendemail,27
let's hear some indie rock okay,play_music,68
have any suggestions for local italian food,recommendation_locations,81
check email client,email_query,25
is there any chances of rain this week,weather_query,104
"s1, please again elaborate me about your answer.",general_explain,32
What can you help me with?,what_can_you_do,105
what time is it tomorrow,asking_time,4
what is the weather like day after tomorrow,asking_weather,5
download youtube video of kishore kumar,download_youtube_video,23
My user is Bella,greetingresponse,42
open website stackoverflow.com,open_website,63
start email,email_sendemail,27
are there any good pizza places around here,recommendation_locations,81
open website stackoverflow.com,open_website,63
give me the current time,datetime_query,22
down,audio_volume_down,6
send email about <name>,send_email,84
is it going to rain on monday,weather_query,104
tell me a dad joke,tell_me_joke,94
Hi there,greeting,41
what is the time in china,datetime_query,22
"Thank you, bye",courtesygoodbye,16
i am bored what can i do today with my family,i_am_bored,43
good evening,goodbye,38
send email to dipesh,send_email,84
take screenshot,take_screenshot,90
good evening,goodbye,38
will you please clarify again.,general_explain,32
tell me about tomorrow,tell_me_about,93
tell me a fun joke,tell_me_joke,94
play pacman game with me,play_games,67
if it is a consumer good then what is the customer feedback,general_quirky,36
bring me the title of current music,music_query,58
volume control decrease,volume_control,103
take screenshot,take_screenshot,90
"Thank you, goodbye",courtesygoodbye,16
volume control increase,volume_control,103
go silent for a day,audio_volume_mute,7
make me coffee,iot_coffee,45
Hello,greeting,41
uefa european championship,general_quirky,36
Great thanks! My user is Bella,courtesygreetingresponse,18
tell me about my family,tell_me_about,93
please be silent until i tell you not to be,audio_volume_mute,7
play games,play_games,67
tell me about my life,tell_me_about,93
do i need pants,weather_query,104
covid cases,covid_cases,19
Can you tell me the time?,timequery,97
please quiet the speaker,audio_volume_mute,7
"s1, further rephrase me about what you just said now please.",general_explain,32
Tell me a joke,jokes,53
play scrabble with me,play_game,66
covid confirmed cases of,covid_cases,19
Good thanks! I am Adam,courtesygreetingresponse,18
what day of the week is it,datetime_query,22
Great thanks! My user is Bella,courtesygreetingresponse,18
what's the best chicken place near me,recommendation_locations,81
Hola how are you?,courtesygreeting,17
My user is Adam,greetingresponse,42
i am bored what can i do today with my boyfriend,i_am_bored,43
download youtube video of,download_youtube_video,23
are there any veg restaurants in phoenix,recommendation_locations,81
will i need an umbrella today,weather_query,104
daily cases of india,covid_cases,19
it seems cold,weather_query,104
click selfie,click_photo,14
read me the last email from stefan and oil change,email_query,25
send email to,send_email,84
play bad guy on youtube,play_on_youtube,69
play pacman game with me,play_games,67
Hola how are you?,courtesygreeting,17
inbox this mail,email_sendemail,27
download youtube video hd,download_youtube_video,23
play my morning playlist,play_music,68
My user is Adam,greetingresponse,42
places near me to eat today with my friends,places_near_me,64
Where should I go nearby?,places_near_me,64
what is the weather like now,asking_weather,5
Great thanks! My user is Bella,courtesygreetingresponse,18
"s2, i could not quite catch up with you.",general_explain,32
nine hundred and ninety nine fm is currently playing what music,music_query,58
covid confirmed cases of,covid_cases,19
send email,send_email,84
stay quiet,audio_volume_mute,7
you should reply to the mail,email_sendemail,27
Please be quiet,shutup,86
whats the weather now,weather_query,104
Can you recommend some places nearby?,places_near_me,64
what time is it,asking_time,4
lets play pinball,play_game,66
what is the weather like now today,asking_weather,5
what is a good lave to eat near me,recommendation_locations,81
let me laugh hearing some good joke,general_joke,33
open website wikipedia.com,open_website,63
Do you know the time?,timequery,97
I am so bored,i_am_bored,43
good afternoon,goodbye,38
Great thanks! My user is Bella,courtesygreetingresponse,18
Where should I go nearby?,places_near_me,64
make me laugh,tell_me_joke,94
Can you tell me the time?,timequery,97
play back the last message,email_query,25
tell me news day after tomorrow,tell_me_news,95
volume control mute,volume_control,103
good bye,goodbye,38
Hello how are you?,courtesygreeting,17
will it snow next week,weather_query,104
what is the latest email from zita,email_query,25
Good thanks! My user is Adam,courtesygreetingresponse,18
click selfie of,click_photo,14
your response was not clear.,general_explain,32
send whatsapp message,send_whatsapp_message,85
tomorrow,asking_date,3
whats up,greet_and_general_check_in,40
hey there,greet_and_general_check_in,40
play baseball with me,play_games,67
What is the weather like today,asking_weather,5
Is it going to snow,asking_weather,5
refresh my inbox and inform me about new emails,email_query,25
download youtube video hd of,download_youtube_video,23
hello there,greet_and_general_check_in,40
are there any new emails from robert jones,email_query,25
please stop talking,audio_volume_mute,7
what is the weather day after tomorrow,asking_weather,5
lets begin buddy,general_quirky,36
Can you recommend some places nearby?,places_near_me,64
please play help,play_music,68
download youtube video of guru randhawa,download_youtube_video,23
could you please lower your volume,audio_volume_down,6
i need to know current weather in new york city,weather_query,104
time,asking_time,4
play for me hip hop music,play_music,68
download youtube video of minecraft,download_youtube_video,23
volume control mute,volume_control,103
Can you recommend some places nearby?,places_near_me,64
download youtube video of <name>,download_youtube_video,23
Shhh,shutup,86
send email to dipesh,send_email,84
Please be quiet,shutup,86
am i going to need a jacket tomorrow,weather_query,104
please make a coffee,iot_coffee,45
tell me a joke about getting a first,tell_me_joke,94
i'm in a meeting please do not speak,audio_volume_mute,7
Tell me a joke,jokes,53
Hello there,greeting,41
please will you explain me more on what you've said.,general_explain,32
volume control decrease,volume_control,103
is that the song from spectre,music_query,58
places near me to eat today with my family,places_near_me,64
This is Adam,greetingresponse,42
could you please lower your volume,audio_volume_down,6
see you later,goodbye,38
My user is Adam,greetingresponse,42
good evening,goodbye,38
take screenshot,take_screenshot,90
list all the nearby shops,recommendation_locations,81
Do you know what time it is?,timequery,97
What are your functionalities?,what_can_you_do,105
search for new jokes,general_joke,33
cook some coffees,iot_coffee,45
Hi there,greeting,41
places near me,places_near_me,64
near by super market,recommendation_locations,81
download youtube video of minecraft,download_youtube_video,23
decrease volume,audio_volume_down,6
tell me a joke about the moon,tell_me_joke,94
tell me about tomorrow,tell_me_about,93
send whatsapp message,send_whatsapp_message,85
capture photo of <name>,click_photo,14
tell me a joke today,tell_me_joke,94
drive the car and bring my friends over,general_quirky,36
Can you control the volume?,volume_control,103
turn down media volume,audio_volume_down,6
open website wikipedia.com,open_website,63
click selfie of,click_photo,14
what's next song on my playlist,music_query,58
i don't understand this question but what's it like in there,general_quirky,36
"Thank you, bye",courtesygoodbye,16
download youtube video hd of,download_youtube_video,23
today,asking_date,3
take screenshot,take_screenshot,90
send whatsapp message to 9898982565,send_whatsapp_message,85
I am finding myself bored,i_am_bored,43
what is the weather like day before tomorrow,asking_weather,5
what is the update on stock market,tell_me_news,95
what is the current date today,datetime_query,22
covid confirmed cases,covid_cases,19
what is the weather like now today,asking_weather,5
i want the complete weather details of seventh march,weather_query,104
don't talk until i ask you to,audio_volume_mute,7
please be silent,audio_volume_mute,7
I am looking for,tell_me_about,93
decrease volume to very soft,audio_volume_down,6
once again explain your answer.,general_explain,32
click selfie,click_photo,14
how is it outside today,weather_query,104
open website linkedin.com,open_website,63
time,asking_time,4
Do you know what time it is?,timequery,97
what's the latest news about us election,news_query,61
can you begin the brew,iot_coffee,45
what's the time for neighboring city,datetime_query,22
what time is it day before tomorrow,asking_time,4
play racing,play_game,66
Quiet,shutup,86
Tell me a joke,jokes,53
will it be nice at the beach on friday,weather_query,104
recommend songs based on my playlist,music_query,58
what's good news,tell_me_news,95
Hello how are you?,courtesygreeting,17
This is Adam,greetingresponse,42
find funny jokes,general_joke,33
Hola how are you?,courtesygreeting,17
What are your functionalities?,what_can_you_do,105
check someone's recent emails,email_query,25
what are some good restaurants near by,recommendation_locations,81
today,asking_date,3
What are your functionalities?,what_can_you_do,105
open website stackoverflow.com,open_website,63
plants,general_quirky,36
take screenshot,take_screenshot,90
activate coffee machine,iot_coffee,45
tell me a joke about the sun,tell_me_joke,94
Good thanks! I am Adam,courtesygreetingresponse,18
list all the shops that are located in milan,recommendation_locations,81
turn down the speakers,audio_volume_down,6
Do you know what time it is?,timequery,97
take screenshot of google,take_screenshot,90
take screenshot,take_screenshot,90
Hello,greeting,41
send whatsapp message about <name>,send_whatsapp_message,85
good afternoon,goodbye,38
i am bored what can i do today with my wife,i_am_bored,43
compare prices of dairy items in local shops,general_quirky,36
compose a mail for jack,email_sendemail,27
Can you tell me the time?,timequery,97
please will you clarify me more on it.,general_explain,32
play me a game of tic tac toe,play_game,66
touch the mute button,audio_volume_mute,7
I am looking for,tell_me_about,93
open website stackoverflow.com,open_website,63
Can you mute the volume?,volume_control,103
what is the day of the week,asking_date,3
Great thanks! It is Bella,courtesygreetingresponse,18
tell me a fun joke,tell_me_joke,94
download youtube video of,download_youtube_video,23
let's play a game of chess,play_game,66
what time is it now,asking_time,4
Please be quiet,shutup,86
play pacman game with me,play_games,67
howdy,greet_and_general_check_in,40
respond to graham and let him know that i will be free tomorrow,email_sendemail,27
do homework for me please,general_quirky,36
tell me the news of the day,tell_me_news,95
tell me about yours,tell_me_about,93
It is Bella,greetingresponse,42
"Thank you, bye",courtesygoodbye,16
Shhh,shutup,86
What tasks can you complete?,what_can_you_do,105
open website wikipedia.com,open_website,63
compose this email to this new email address,email_sendemail,27
Do you know what time it is?,timequery,97
Great thanks! It is Bella,courtesygreetingresponse,18
what is the day,asking_date,3
tomorrow,asking_date,3
can you tell me a good place to eat,recommendation_locations,81
set to silent for five minutes,audio_volume_mute,7
what is the weather like day after tomorrow,asking_weather,5
tell me a joke about donal trump,tell_me_joke,94
olly schedule a news update for tomorrow morning at seven am,news_query,61
Enough talking,shutup,86
be silent for thirty minutes,audio_volume_mute,7
please check if i got any emails from mom,email_query,25
download youtube video of kishore kumar,download_youtube_video,23
a cup of coffee please,iot_coffee,45
What can you assist me with?,what_can_you_do,105
its cold outside,weather_query,104
Do you know any jokes,jokes,53
start brewing please,iot_coffee,45
Where can I find,tell_me_about,93
what is the update on stock market,tell_me_news,95
What are the top places nearby?,places_near_me,64
run game,play_game,66
capture selfie,click_photo,14
what is the weather tomorrow,asking_weather,5
set music system to mute,audio_volume_mute,7
Hello,greeting,41
what's the good news?,tell_me_news,95
What's the time?,timequery,97
Quiet,shutup,86
Do you know what time it is?,timequery,97
play bad guy on youtube,play_on_youtube,69
"s2, i was not clear about it.",general_explain,32
"Thank you, goodbye",courtesygoodbye,16
what's the famous monty python joke about the bird,general_joke,33
tell me about my life,tell_me_about,93
open inbox,email_query,25
i'd like to send a reply,email_sendemail,27
what's the weather forecast for today,weather_query,104
what day is it day before tomorrow,asking_date,3
send email to mom asking about the weather,email_sendemail,27
download youtube video of kishore kumar,download_youtube_video,23
check all the new them emails and mark them star,email_query,25
What can you assist me with?,what_can_you_do,105
send whatsapp message to 9898982565,send_whatsapp_message,85
tomorrow,asking_date,3
hey,greet_and_general_check_in,40
play the barney theme song,play_music,68
i was not so clear about your words.,general_explain,32
tell me a dad joke,tell_me_joke,94
volume control,volume_control,103
send whatsapp message about <name>,send_whatsapp_message,85
mahaboobsayyad@gmail dot com,email_sendemail,27
i don't understand what you just said now.,general_explain,32
please elaborate once again to me.,general_explain,32
what is the email i got from my girlfriend,email_query,25
"Thank you, bye",courtesygoodbye,16
play games of c,play_games,67
take screenshot,take_screenshot,90
send a reply to mike with the answer four hundred and thirty from his email he sent this morning,email_sendemail,27
what's happening in news express,news_query,61
covid confirmed cases of,covid_cases,19
What can you help me with?,what_can_you_do,105
hey there,greet_and_general_check_in,40
what year did this song come out,music_query,58
let me hear some bluegrass music,play_music,68
lower volume,audio_volume_down,6
play the romantic songs,play_music,68
what is the weather like day after tomorrow,asking_weather,5
play games of xyz 32 bit,play_games,67
who sings the song that i am listening to right now,music_query,58
My user is Adam,greetingresponse,42
Do you know what time it is?,timequery,97
take screenshot of google,take_screenshot,90
open website facebook.com,open_website,63
why do some people still think the earth is flat,general_quirky,36
send email to xyz@gmail.com,send_email,84
"Thank you, bye",courtesygoodbye,16
is there any rap that doesn't involve sex money and drugs,music_query,58
my coffee is cold please make more coffee,iot_coffee,45
Good thanks! My user is Adam,courtesygreetingresponse,18
what's the latest joke,general_joke,33
i am bored what can i do today with my family,i_am_bored,43
Hello,greeting,41
download youtube video of minecraft,download_youtube_video,23
open website linkedin.com,open_website,63
tell me about my job,tell_me_about,93
Great thanks! I am Bella,courtesygreetingresponse,18
volume control decrease,volume_control,103
turn on silent mode until my alarm goes off,audio_volume_mute,7
what's good,tell_me_news,95
check by inbox for me,email_query,25
good day,goodbye,38
download youtube video of,download_youtube_video,23
could you please further elaborate me about what you have just said.,general_explain,32
amazon deals,general_quirky,36
What can you assist me with?,what_can_you_do,105
can you send an email to my mother about the weekly weather,email_sendemail,27
play music that are classical only,play_music,68
initiate polling for new email,email_query,25
open terry's email,email_sendemail,27
open website wikipedia.com,open_website,63
can you do name that tune,play_game,66
send whatsapp message,send_whatsapp_message,85
send whatsapp message,send_whatsapp_message,85
Quiet,shutup,86
What are the top places nearby?,places_near_me,64
What can you assist me with?,what_can_you_do,105
any local news stories for my home city,news_query,61
where can i shop as a local tourist,recommendation_locations,81
can i have cup of coffee,iot_coffee,45
Hope you are doing well?,courtesygreeting,17
time,asking_time,4
Hello how are you?,courtesygreeting,17
where's the best and most affordable place to stay in san diego,recommendation_locations,81
Hya there,greeting,41
open a new email to contact,email_sendemail,27
mute yourself when i am in a meeting,audio_volume_mute,7
send email,send_email,84
good evening,goodbye,38
open website linkedin.com,open_website,63
decrease speaker volume,audio_volume_down,6
Can you tell me about,tell_me_about,93
play games of c,play_games,67
what is the current time in lagos nigeria,datetime_query,22
open website quora.com,open_website,63
slow the volume speaker,audio_volume_down,6
Quiet,shutup,86
do a tournament with me in candy crush,play_game,66
play lady by kenny roger,play_music,68
silent mode on for the next three hours,audio_volume_mute,7
give me international news,news_query,61
open website stackoverflow.com,open_website,63
download youtube video of <name>,download_youtube_video,23
what is trending in tech today,news_query,61
how do i duct tape a gooseto apig,general_quirky,36
Do you know what time it is?,timequery,97
open website stackoverflow.com,open_website,63
What is the weather like today,asking_weather,5
send email to <name>,send_email,84
can you recommend a cheap restaurant in this area,recommendation_locations,81
please make coffee,iot_coffee,45
what is the weather tomorrow,asking_weather,5
tell me about my job,tell_me_about,93
send email to,send_email,84
check the weather app to see if,weather_query,104
hey check emails,email_query,25
start words with friends,play_game,66
Great thanks! It is Bella,courtesygreetingresponse,18
bye,goodbye,38
good afternoon,goodbye,38
who is singing the song i am listening to right now,music_query,58
open website stackoverflow.com,open_website,63
what is the current weather in denver,weather_query,104
play be warned by tech n9ne,play_music,68
What are your functionalities?,what_can_you_do,105
where is kenya,tell_me_about,93
what is the name of the lead singer in this band,music_query,58
show me the best podcast of folk songs having good rating and play it,play_music,68
Hope you are doing well?,courtesygreeting,17
places near me,places_near_me,64
google please be extra quiet the baby is sleeping,audio_volume_mute,7
click photo of,click_photo,14
take screenshot,take_screenshot,90
Hello,greeting,41
covid confirmed cases of,covid_cases,19
tell me the current weather for danville il,weather_query,104
take screenshot,take_screenshot,90
Where should I go nearby?,places_near_me,64
click photo,click_photo,14
download youtube video of minecraft,download_youtube_video,23
Will it rain tomorrow,asking_weather,5
Can you turn the volume down?,volume_control,103
good afternoon,goodbye,38
download youtube video of <name>,download_youtube_video,23
what is the time,asking_time,4
Quiet,shutup,86
Tell me a joke,jokes,53
Hello,greeting,41
Hello hope you are doing well?,courtesygreeting,17
Where should I go nearby?,places_near_me,64
open website stackoverflow.com,open_website,63
what's good news today,tell_me_news,95
tell me news day after tomorrow,tell_me_news,95
does mr t have a family,general_quirky,36
"s1, again explain to me please.",general_explain,32
send email to <name>,send_email,84
It is Bella,greetingresponse,42
screen shot,take_screenshot,90
tell me a joke about xenophobia,tell_me_joke,94
dolores how was your day,general_quirky,36
what's good news,tell_me_news,95
send email to dipesh,send_email,84
"Thank you, bye",courtesygoodbye,16
what is the day,asking_date,3
can you set the coffee machine to make coffee at three pm time every week day,iot_coffee,45
capture photo,click_photo,14
What can you assist me with?,what_can_you_do,105
clarify further on that to me please.,general_explain,32
day after tomorrow,asking_date,3
play minecraft with me,play_games,67
open website github.com,open_website,63
good afternoon,goodbye,38
howdy,greet_and_general_check_in,40
whats the average temperature in mangalore for this week,weather_query,104
down,audio_volume_down,6
I am feeling a bit bored,i_am_bored,43
play bad guy on youtube,play_on_youtube,69
good day,goodbye,38
what are the news stories on the cnn website,news_query,61
what is the bbc's latest news,news_query,61
send email about,send_email,84
hey there,greet_and_general_check_in,40
Hello,greeting,41
click photo of <name>,click_photo,14
what's it like outside,weather_query,104
"Thanks for the help, goodbye",courtesygoodbye,16
play on youtube,play_on_youtube,69
what time is it now,asking_time,4
play bad guy on youtube,play_on_youtube,69
send whatsapp message,send_whatsapp_message,85
send email to dipesh,send_email,84
tell me a joke about the moon,tell_me_joke,94
what is the forecast for the week,weather_query,104
i am bored today,i_am_bored,43
Can you turn the volume down?,volume_control,103
It is Adam,greetingresponse,42
tell me news day after tomorrow,tell_me_news,95
covid cases,covid_cases,19
Hola how are you?,courtesygreeting,17
are you aware this joke,general_joke,33
I am so bored,i_am_bored,43
What are the things you can do?,what_can_you_do,105
tell me about tomorrow,tell_me_about,93
volume control increase by 10,volume_control,103
read me the front page of the new york times,news_query,61
tell me a joke about lawyers,general_joke,33
time,asking_time,4
i would like to solve maths issues,general_quirky,36
what is the current time in california,datetime_query,22
Great thanks! It is Bella,courtesygreetingresponse,18
send email to dipesh,send_email,84
what day is it day before tomorrow,asking_date,3
make me laugh,tell_me_joke,94
Good thanks! My user is Adam,courtesygreetingresponse,18
places near me to eat today with my friends,places_near_me,64
Tell me a joke,jokes,53
play all by the beatles,play_music,68
Quiet,shutup,86
tell me about,tell_me_about,93
volume control increase,volume_control,103
volume control unmute,volume_control,103
what is the weather day before tomorrow,asking_weather,5
Hi there,greeting,41
send whatsapp message about,send_whatsapp_message,85
where is the best pizza on sixth street,recommendation_locations,81
lower the volume ten percent,audio_volume_down,6
Hi there,greeting,41
decrease volume to very soft,audio_volume_down,6
give me the time,datetime_query,22
daily cases of india,covid_cases,19
screen shot of <name>,take_screenshot,90
What is the time?,timequery,97
play pacman game with me,play_games,67
send email to dipesh,send_email,84
Hya there,greeting,41
Great thanks! It is Bella,courtesygreetingresponse,18
headline news for texas,news_query,61
i am unclear about your response.,general_explain,32
see you later,goodbye,38
Hello how are you?,courtesygreeting,17
It is Bella,greetingresponse,42
send an email to adele,email_sendemail,27
give me some bowie,music_query,58
Where can I find something nearby?,places_near_me,64
tell me a joke about the sun,tell_me_joke,94
This is Adam,greetingresponse,42
prepare to send an outgoing reply message,email_sendemail,27
tell me about yours,tell_me_about,93
send email to dipesh,send_email,84
send email about,send_email,84
what did you mean by saying this.,general_explain,32
What actions can you perform?,what_can_you_do,105
tell me a joke about xenophobia,tell_me_joke,94
This is Adam,greetingresponse,42
show me the current time,datetime_query,22
play games with me,play_games,67
What are your functionalities?,what_can_you_do,105
This is Adam,greetingresponse,42
what are the best italian restaurants in los angeles,recommendation_locations,81
please send mom an email saying that i can make it next week,email_sendemail,27
tell me everything about umf,general_quirky,36
what time is it,asking_time,4
"Thank you, goodbye",courtesygoodbye,16
Tell me a joke,jokes,53
can you turn that down,audio_volume_down,6
What are your functions?,what_can_you_do,105
whats around,recommendation_locations,81
is it colder than yesterday,weather_query,104
what things can't you do,general_quirky,36
i am bored today,i_am_bored,43
what should i wear is it cold outside,weather_query,104
download youtube video of,download_youtube_video,23
what will be the weather update for monday noon,weather_query,104
download youtube video of minecraft,download_youtube_video,23
covid cases,covid_cases,19
Quiet,shutup,86
i am bored what can i do today with my boyfriend,i_am_bored,43
download youtube video of,download_youtube_video,23
time and date of today,datetime_query,22
My user is Adam,greetingresponse,42
what is the update on stock market,tell_me_news,95
will you please mute my speakers,audio_volume_mute,7
see you later,goodbye,38
howdy,greet_and_general_check_in,40
recommend a restaurant with medium expense,recommendation_locations,81
screen shot,take_screenshot,90
send email to <name>,send_email,84
write an email to luke asking how the weather will be this coming week,email_sendemail,27
What are some nearby locations?,places_near_me,64
hi how are you,greet_and_general_check_in,40
Can you recommend some places nearby?,places_near_me,64
quiet time,audio_volume_mute,7
Bye,goodbye,38
tomorrow,asking_date,3
an graphical images effects to be required,general_quirky,36
open website twitter.com,open_website,63
volume control increase,volume_control,103
open website stackoverflow.com,open_website,63
Great thanks! I am Bella,courtesygreetingresponse,18
i want the email to be sent to my new email address abc@gmail dot com,email_sendemail,27
Hola how are you?,courtesygreeting,17
download youtube video of <name>,download_youtube_video,23
Where should I go nearby?,places_near_me,64
screen shot of <name>,take_screenshot,90
play <song> on youtube,play_on_youtube,69
please explain me about your words once again.,general_explain,32
send email about,send_email,84
what are the most recent headlines on cnn,news_query,61
It is Adam,greetingresponse,42
play shape of you on youtube today,play_on_youtube,69
Tell me a joke,jokes,53
what's happening on bbc news today,news_query,61
take screenshot,take_screenshot,90
What can you assist me with?,what_can_you_do,105
open website facebook.com,open_website,63
i am bored today what can i do,i_am_bored,43
open games,play_game,66
Hola how are you?,courtesygreeting,17
Great thanks! My user is Bella,courtesygreetingresponse,18
what's around me,recommendation_locations,81
explain it further please.,general_explain,32
play kishore kumar on youtube,play_on_youtube,69
I am Bella,greetingresponse,42
Hello hope you are doing well?,courtesygreeting,17
tell me about history of british india,tell_me_about,93
Tell me a joke,jokes,53
play bad guy on youtube,play_on_youtube,69
take screenshot of,take_screenshot,90
tell me a joke about kim jong un,tell_me_joke,94
good evening,goodbye,38
explain how to set my coffee machine,iot_coffee,45
please let me know about topic elections,news_query,61
i am bored what can i do today,i_am_bored,43
"Thank you, goodbye",courtesygoodbye,16
tell me about my life,tell_me_about,93
i am bored what can i do today with my family,i_am_bored,43
what is the time,asking_time,4
open website instagram.com,open_website,63
can you make me coffee now,iot_coffee,45
Enough talking,shutup,86
what are today's headlines,news_query,61
"Thank you, goodbye",courtesygoodbye,16
places near me to eat today,places_near_me,64
download youtube video of minecraft,download_youtube_video,23
make me laugh,tell_me_joke,94
take screenshot,take_screenshot,90
i would like it if my robot could make money for me,general_quirky,36
did i get an email from mike,email_query,25
how much snow has fallen in maine since yesterday,weather_query,104
daily cases of india,covid_cases,19
Hola how are you?,courtesygreeting,17
play shape of you on youtube today,play_on_youtube,69
covid confirmed cases of,covid_cases,19
tell me a joke about xenophobia,tell_me_joke,94
play music from workout playlist,play_music,68
Hya,greeting,41
please reply to my colleagues mail about his query,email_sendemail,27
hey there,greet_and_general_check_in,40
send whatsapp message,send_whatsapp_message,85
i fancy some coffee now,iot_coffee,45
play kishore kumar on youtube,play_on_youtube,69
send an email to john,email_sendemail,27
send email to xyz@gmail.com,send_email,84
"Thank you, bye",courtesygoodbye,16
My user is Adam,greetingresponse,42
Do you know what time it is?,timequery,97
tell me something funny,general_joke,33
markets near by,recommendation_locations,81
Can you tell me the time?,timequery,97
Will it rain tomorrow,asking_weather,5
"s2, do not get the last sentence.",general_explain,32
What tasks can you complete?,what_can_you_do,105
what is the day,asking_date,3
would you play some music please,play_music,68
set coffee to brew at seven am,iot_coffee,45
initiate the music on the electronic playlist,play_music,68
Tell me a joke,jokes,53
What are your functionalities?,what_can_you_do,105
click selfie of,click_photo,14
please email celine,email_sendemail,27
what did the clinic say about my exams,email_query,25
play on youtube,play_on_youtube,69
download youtube video of guru randhawa,download_youtube_video,23
Great thanks! It is Bella,courtesygreetingresponse,18
tell me you,tell_me_about,93
What services do you offer?,what_can_you_do,105
Hello,greeting,41
where is a good place to eat in seattle,recommendation_locations,81
send email to <name>,send_email,84
say some jokes,general_joke,33
day after tomorrow,asking_date,3
display date,datetime_query,22
Enough talking,shutup,86
please will you elaborate further on last sentence.,general_explain,32
what time is it tomorrow,asking_time,4
Quiet,shutup,86
Hello how are you?,courtesygreeting,17
can you set radio to mute,audio_volume_mute,7
