text,label
show me the demographic growth rate of switzerland in the last ten years,qa_factoid
Stop talking,shutup
that would be all.,general_commandstop
song next please,play_music
download the latest folk songs having rating of four star or above and play all without shuffle,play_music
place an order for a pepperoni pizza at papa johns,takeaway_order
does ming ten do take out,takeaway_query
can you tell me what list i have,lists_query
check the status of my power usage,general_quirky
please try your last sentence you said once again.,general_repeat
start game temple runner,play_game
would you once again clarify me about your response please.,general_explain
could you check it.,general_confirm
lights brighter,iot_hue_lightup
what time is the evening meeting i have with john,calendar_query
hi olly please cancel all the programs for friday,calendar_remove
uber me to the airport,transport_taxi
list all set alarms,alarm_query
could you say the sentence spoken once again please.,general_repeat
play radio disney,play_radio
create event with alarm for meeting in two hours,alarm_set
play some boy band music,play_music
daily cases of india,covid_cases
find an oscar nominee movie,recommendation_movies
please tweet the following complaint,social_post
set notification from world news,news_query
i like senatra songs,music_likeness
don't really care.,general_dontcare
turn on when plugged in else turn off,iot_wemo_on
please increase the volume,audio_volume_up
is euro the best currency to trade,qa_currency
open the grubhub app so i can order take out,takeaway_order
can you play my favorite music,play_music
get city cab here to airport,transport_taxi
show dan's contact detail,email_querycontact
can you suggest a good drama for me to watch,recommendation_movies
what is the best mexican restaurant in seattle,recommendation_locations
what events are going on around my place,recommendation_events
Tell me your name?,namequery
play the next episode of radiolab,play_podcasts
when did i place my order and what was the projected time it would take,takeaway_query
play baseball,play_games
please adjust the colors in my lights,iot_hue_lightchange
what trips are available from new york city to poughkeepsie,transport_query
create a playlist,lists_createoradd
what is the exchange rate between the dollar and the euro currently,qa_currency
share me a joke,general_joke
how do you zest a lime without a zester,cooking_recipe
did bert write me today,email_query
please give me details of allen from my contact,email_querycontact
what is the traffic situation right in broadway street,transport_traffic
what kind of free activities can i do locally this week,recommendation_events
"oh no, i didn't say it.",general_negate
i need the recipe for hot cross buns,cooking_recipe
shut down the plug,iot_wemo_off
does restaurant royale deliver takeaway,takeaway_query
i need you to remove item s from my list,lists_remove
list events in ny,recommendation_events
volume control up,volume_control
select a different color for the lights,iot_hue_lightchange
compose an email to parisa,email_sendemail
set alarm for saturday morning soccer practice at eight am,alarm_set
yeap correct response.,general_affirm
"i think you made some mistake, please check it.",general_negate
what is the current stock price of rolls royce,qa_stock
please turn off all the lights outdoor,iot_hue_lightoff
create packing checklist,lists_createoradd
"it's wonderful job, thank you very much.",general_praise
twenty second april day,datetime_query
what is on this specific list,lists_query
where is the closest bar,recommendation_locations
prepare a cup of coffee,iot_coffee
tell me about it,qa_definition
would you try the last one spoken one more time again please.,general_repeat
I am looking for places around here,places_near_me
"you are awesome, thanks.",general_praise
i challenge you to a game,play_game
please dim the overhead lights,iot_hue_lightdim
i'd love to hear any song that i've given five stars by serge gainsbourg,play_music
Can you increase the volume?,volume_control
order two pizzas from dominoes,takeaway_order
make a list of numbers for me,lists_createoradd
start brewing please,iot_coffee
give me the definition of the word fondle,qa_definition
please send a notification when john replies,email_query
what is the traffic like right now,transport_traffic
hoover the carpets around,iot_cleaning
can you find me a furniture store near me,recommendation_locations
please search for dining tables,qa_definition
can you give me a recipe for homemade chicken noodle soup,cooking_recipe
yeap amazing response to the command.,general_affirm
send an email to grandma saying we are dropping by on saturday see you then,email_sendemail
"hmm, i think not correct.",general_negate
what time can i pick up my food,takeaway_query
please play trivial pursuit with me,play_game
today,asking_date
add car service to my list of things to do today,lists_createoradd
tell me news day before tomorrow,tell_me_news
"awesome work, you've done well.",general_praise
please put all the lights,iot_hue_lightup
tweet bad day at starbucks,social_post
tell me a joke today,tell_me_joke
delete all recurring staff meetings,calendar_remove
have pho send three egg rolls,takeaway_order
what is time now in japan compared to usa,datetime_convert
buy a train ticket for one week from now from new york to las vegas nevada,transport_ticket
i want to change the light colors,iot_hue_lightchange
tell me a dirty joke,general_joke
you've got me incorrectly.,general_negate
how many numbers are saved for alex,email_querycontact
delete event for tuesday,calendar_remove
brew coffee,iot_coffee
how heavy is traffic on interstate twenty,transport_traffic
what are the latest photos on my instagram account,social_query
thanks but i think that was not the correct command.,general_negate
"s1, can you please again rephrase to me.",general_explain
i want to order a takeaway from papa john's,takeaway_order
let me know what maria has put on her facebook over the weekend,social_query
what's next song on my playlist,music_query
could you please check and confirm last thing i said.,general_confirm
clear everything off my calendar for the rest of the year,calendar_remove
book for me a train ticket to new york,transport_ticket
add shopping to my to do list,lists_createoradd
turn room light off,iot_hue_lightoff
what is the status of last take away order,takeaway_query
please show today meting with clients,calendar_query
let's play a game of trivia,play_game
let national grid know the power is out again,social_post
switch off the light on the left,iot_hue_lightoff
what lists are open,lists_query
play that podcast i was listening to yesterday,play_podcasts
i love the eternal voice of the singer she is my favourite,music_likeness
yeap right response.,general_affirm
info of rowan atkinson,qa_factoid
what's my next alarm,alarm_query
show stock of goog,qa_stock
please turn off the lights in the bedroom,iot_hue_lightoff
book taxi for now,transport_taxi
Who are you talking to?,currenthumanquery
olly i would like you just cancel it.,general_commandstop
would you confirm the detail.,general_confirm
just stop please.,general_commandstop
yeah you did the command correcly.,general_affirm
please could you shut off.,general_commandstop
change the lights in my home to orange,iot_hue_lightchange
find a grocery store in town that carries creamed pickled herring,recommendation_locations
can i get the recipe for chocolate brownies,cooking_recipe
define a phrase blue sky research,qa_definition
can you backward an episode in the podcast,play_podcasts
replay my last played podcast,play_podcasts
change the color of my lights to something random,iot_hue_lightchange
what ingredient can be used to replace white wine,cooking_recipe
i need the current dart rail schedule from west irving station to north lake college,transport_ticket
i have no idea regarding to which to select.,general_dontcare
can i see my facebook feed,social_query
please clean my calendar,calendar_remove
currency exchange,qa_currency
time in chicago,datetime_query
ticket for bombay,transport_ticket
mary's contact number,email_querycontact
make the living room light orange,iot_hue_lightchange
where to buy cannon cameras,recommendation_locations
when is taco bell going to arrive,takeaway_query
open takeout menus,takeaway_order
"well done, thank you so much.",general_praise
send a tweet to safeway about water in my gas,social_post
i want to turn on the blue lights,iot_hue_lighton
who sung this,music_query
what is the square root of forty two,qa_maths
will you say once again.,general_repeat
tell me about my upcoming week,calendar_query
order a takeaway,takeaway_order
email hwu@gmail dot com add to email contacts,email_addcontact
what is ten divided by five,qa_maths
review all alarms,alarm_query
will you say again please.,general_repeat
initiate cleaning process,iot_cleaning
tell me movies playing in oceanside tonight,recommendation_movies
play the next episode of the bbc tech podcast,play_podcasts
i have to go to a meting on friday at noon can you remind me,calendar_set
when did mount saint helens last erupt,qa_factoid
delete the scheduled meeting on fourth october twelve pm,calendar_remove
give me the definition of carion,qa_definition
put on the vacuum on now and clean the living room,iot_cleaning
i need to set up a meeting with the ceo tomorrow,calendar_set
thanks but i think you made some mistakes.,general_negate
when did dave matthews email me about the contract,email_query
yes you have done that exactly.,general_affirm
say that again.,general_repeat
is it colder than yesterday,weather_query
OK,thanks
how's the weather today,weather_query
please make me some coffee,iot_coffee
should i watch this movie,recommendation_movies
This is Bella,greetingresponse
romantic light setting please,iot_hue_lightchange
i want to hear this radio station now,play_radio
where is band playing,music_query
any local news stories for my home city,news_query
what's bob scrote's net worth,qa_factoid
"i wouldn't bother, olly.",general_dontcare
socket off,iot_wemo_off
what are the news notification,news_query
please increase volume in music player,audio_volume_up
"oops, you did not get me.",general_negate
who won the sports game last night,general_quirky
i would like you check detail please.,general_confirm
refer the stock price of hdfc,qa_stock
please change the color of the light in the bathroom,iot_hue_lightchange
take off the doctor's appointment on march twentieth,calendar_remove
what movies are playing nearby,recommendation_movies
please put me your input to know my schedule,calendar_set
i need a ride to the airport,transport_taxi
can you order me takeout,takeaway_order
do i have a number for jerry,email_querycontact
order spaghetti from spaghetti warehouse to bring home,takeaway_order
erase item please from my list,lists_remove
get rid of my wake up alarm set for saturday,alarm_remove
send whatsapp message about <name>,send_whatsapp_message
i've heard this riff before what song stole this riff it's exactly the same,music_query
start playing ringcast,play_podcasts
what's the change in best buy stick,qa_stock
delete the list,lists_remove
please tell me the latest news about politics,news_query
what is the weather like,asking_weather
activate the robot vacuum,iot_cleaning
trash file one,lists_remove
has any mail received with an attachment,email_query
i need coffee,iot_coffee
text sarah if she is free for brunch today,email_sendemail
volume control mute,volume_control
activate robot vacuum cleaner,iot_cleaning
could you speak up,audio_volume_up
can i order takeaway from spanish place,takeaway_order
delete all events for the next five days,calendar_remove
will arby's offer takeaway,takeaway_query
i'd like you cancel it.,general_commandstop
"perfect job, you have done well.",general_praise
let's play checkers,play_game
when is jacob's birthday,email_querycontact
latest technologies gadgets,general_quirky
search for new jokes,general_joke
begin playing the audiobook beauty and the beast,play_audiobook
show local events near me,recommendation_events
search for a good nerd joke,general_joke
tell me who wrote this song,music_query
what does session mean,qa_definition
want to play a game with me,play_game
thank you so much for the information.,general_praise
what's jesse's birthday,email_querycontact
schedule a meeting with reeta today evening at five pm,calendar_set
set new alarm on five am,alarm_set
what time is it eastern,datetime_query
what are my lists so far,lists_query
what is the age of britney spears,qa_factoid
in the following week repeat this event at ten am every day,calendar_set
last take away order,takeaway_query
you've done that right.,general_praise
save this song as my favorite,music_likeness
what day of the week does christmas fall on this year,datetime_query
could you please confirm the details.,general_confirm
give me the best pizza deals offered today,takeaway_order
you have to check out kfi he's the best,music_likeness
hey olly tell me what shops i am near,recommendation_locations
could you confirm detail please.,general_confirm
i want to eat some spicy thing,takeaway_order
whatever is good.,general_dontcare
delete all of my appointments with dr smith this week,calendar_remove
can you give me the latest sports news,news_query
what is job title of jan medvesek,email_querycontact
i have a deadline on tuesday,general_quirky
google stock price,qa_stock
what is playing at amc twenty,recommendation_movies
please check my facebook account,social_query
save opinion on song,music_likeness
you've done it right thank you so much.,general_praise
cook some coffees,iot_coffee
send an email to juanpedro@gmail dot com,email_sendemail
remove next meeting today in my calendar,calendar_remove
check the status of my order,takeaway_query
olly would you shut up.,general_commandstop
search for a train ticket to newcastle,transport_ticket
are there any events happening in town,recommendation_events
how is weather on such and such day,weather_query
play football with me,play_game
find me the smallest coffee shop in new orleans,recommendation_locations
Tell me your real name?,realnamequery
modify the light colours of the house and make them dark instead,iot_hue_lightchange
just let me know the current date today,datetime_query
go to beginning of previous episode,play_podcasts
what's next,general_quirky
it was not clear.,general_explain
please modify the wrong command.,general_negate
list items on my work list,lists_query
i need to submit a complaint,social_post
time to hear me some blake shelton,play_music
i want to know could an extra item be added to my grocery list,lists_createoradd
shall i change my car tyres to snow tyres soon,weather_query
what highly rated movies are playing this weekend,recommendation_movies
what is the date today,datetime_query
you have done that perfectly.,general_affirm
show me my husbands facebook posts today,social_query
stop after current song,music_settings
read me the front page of the new york times,news_query
i want an alarm for three today,alarm_set
play the breakfast club,play_radio
add that song to my playlist,music_likeness
it is unimportant to me.,general_dontcare
can you pull up the dave ramsey podcast that aired on monday,play_podcasts
resume the reading of the french lesson,play_audiobook
turn down the lights in the living room,iot_hue_lightdim
tell me about president,tell_me_about
will the temperature be in the today,weather_query
anything interesting happening next friday,calendar_query
get the cleaning on,iot_cleaning
find local shops,recommendation_locations
vacuum cleaner start,iot_cleaning
just let me know about current traffic in carmen drive,transport_traffic
how many alarms are currently set,alarm_query
play any country music station,play_radio
i like r n b,music_likeness
recommend me some shops to shopping in angel,recommendation_locations
play radio one,play_radio
what's it like outside,weather_query
show me the email of jack,email_query
i enjoy music,music_likeness
what's the weather in toronto today,weather_query
write this message to the coworker group,email_sendemail
please tell me the latest news about the election scenario in our state,news_query
what is three times seven,qa_maths
recipe for meal,cooking_recipe
cut down the volume,audio_volume_down
show me music by that artist,music_query
remove my grocery list,lists_remove
order a takeaway sandwich and soup from the italian's,takeaway_order
add a wrist watch to the shopping list,lists_createoradd
please check recent emails from new contact,email_query
what time do i work tomorrow,calendar_query
what is the difference between yesterday's and today's stock prices for walmart,qa_stock
is mary smith in my contacts list,email_querycontact
look up in contacts,email_querycontact
please continue reading audiobook,play_audiobook
make vacuum cleaner start,iot_cleaning
could you clarify me on it further.,general_explain
whats a good place to eat around midtown new york,recommendation_locations
your understanding was exact.,general_affirm
best ticket price air plane to chester on the twenty first,transport_ticket
i want the complete weather details of seventh march,weather_query
dim the lights in my bedroom,iot_hue_lightdim
erase all content in my calendar,calendar_remove
compile favorites list according to my song feedback,music_likeness
does pizza hut have my order ready,takeaway_query
forward this one,play_podcasts
have i got any new email from my company,email_query
what time does the train arrive in sacremento,transport_query
Why will you not open the pod bay door,podbaydoorresponse
turn off garage light,iot_hue_lightoff
play from favorites song,play_music
set a reminder for fifteen minutes to change laundry loads,calendar_set
"well done,.",general_praise
i don't need the shopping list delete it,lists_remove
remove item three,lists_remove
it seems cold,weather_query
what is the traffic this morning,transport_traffic
will you please again elaborate.,general_explain
book me a train ride,transport_ticket
today is which date,datetime_query
take out available louies,takeaway_query
please lights less brighter,iot_hue_lightdim
can you turn down the volume please and tell me what is the title of this song,music_query
olly will you cancel it.,general_commandstop
the set alarm for nine pm on thursday night,alarm_set
i want you to mute,audio_volume_mute
tweet a complaint to old navy website,social_post
olly save all the songs i have listened to more than once,music_likeness
cancel future event from place i worked,calendar_remove
what song is on the radio,music_query
what are the details on umf,general_quirky
whats around,recommendation_locations
recipes,cooking_recipe
can you tell me a little about yourself,general_quirky
heading to gym please post to facebook,social_post
whatever is okay with me.,general_dontcare
what is the stock price of hdfc,qa_stock
that was incorrect let's try again.,general_negate
remove my to do list,lists_remove
let me know about the exchange rate of rupee to dirham,qa_currency
will it get warmer here next week,weather_query
what are some local events,recommendation_events
post to twitter got a hectic day ahead,social_post
change the light color to red,iot_hue_lightchange
what will the weather be next week,weather_query
do i have an alarm set,alarm_query
convert one kilo to pound,qa_maths
I am Adam,greetingresponse
this weekend what events are going on in seattle,recommendation_events
how do i start the robot vacuum cleaner,iot_cleaning
audio start,play_audiobook
buy a train ticket from lakeland florida to new york,transport_ticket
dismiss my next event,calendar_remove
what does triumph mean,qa_definition
you did command perfectly.,general_affirm
i am bored what can i do today with my friends,i_am_bored
make me a cup of coffee,iot_coffee
give me the definition of school,qa_definition
please tell me the chances of rain this week for zip code twenty nine thousand nine hundred and seventy eight,weather_query
find my shopping list and delete it,lists_remove
anything is okay for me.,general_dontcare
what's new in facebook,social_query
can you order me some pizza,takeaway_order
please let's start over.,general_repeat
please give me detail of one yen equals dollar,qa_currency
turn up the lights,iot_hue_lightup
give me some recipes for sheperds pie,cooking_recipe
hey olly turn the radio on,play_radio
how heavy is traffic now in denver,transport_traffic
send an email to adele,email_sendemail
book an outstation cab for tomorrow,transport_taxi
how many dollars can i get for one yen,qa_currency
tell me the current weather for danville il,weather_query
tell me if there are any events from three to five,calendar_query
i want to book a train ticket,transport_ticket
switch to eastern time zone,datetime_convert
which was that coldplay song i listened to yesterday evening can you play it again,music_query
what is marketing,qa_definition
can you turn up your volume,audio_volume_up
post the following status to facebook,social_post
will you once again rephrase me about what you just said now.,general_explain
whats on my shopping list,lists_query
open twitter and add complaint on doctor patel's feed,social_post
what is a good iranian film from two thousand and sixteen,recommendation_movies
turn the lights blue at three pm,iot_hue_lightchange
tell me the simple interest of seven with interest in two year,qa_maths
can you please clarify me about this further.,general_explain
find me the local npr station,play_radio
what do i need to make lamb pathia,cooking_recipe
current song rating three stars,music_likeness
you should reply to the mail,email_sendemail
set my alarm for tuesday at six pm,alarm_set
check any mail from amazon,email_query
say it one more time please.,general_repeat
tweet complaint to dominoes,social_post
on every tuesday remind me to go shopping,calendar_set
book train ticket to new york,transport_ticket
check last thing i said.,general_confirm
take me to tnagar,transport_query
clean the flat,iot_cleaning
remove the sms recipient which have initials s,lists_remove
please run the vacuum cleaner,iot_cleaning
can you create new list for me,lists_createoradd
i need to get the definition of a word massive,qa_definition
what's the pound to dollar exchange rate,qa_currency
i need an alarm set for five hundred and thirty am tomorrow,alarm_set
ted talks,play_podcasts
keep the socket in off condition,iot_wemo_off
can you tell me about any local events coming up,recommendation_events
play racing,play_game
the definition of life,qa_definition
how does it feel outside,weather_query
when is president's day,qa_factoid
play the circle,play_audiobook
please reset that.,general_repeat
what's the date is currently,datetime_query
did angelina jolie leave brad pitt,qa_factoid
please mute yourself,audio_volume_mute
show me upcoming events in chicago,recommendation_events
resume my audiobook from the beginning of the last chapter i started,play_audiobook
create appointment to list,lists_createoradd
hey olly inform me about latest picture updated by priya chopra on instagram,social_query
where is the nearest italian restaurant,recommendation_locations
i want you to play the podcast,play_podcasts
bring up lights,iot_hue_lightup
define the word novel,qa_definition
how old is cher,qa_factoid
i want to hear the book written by the mother of the shooter at columbine,play_audiobook
what is in a curry,cooking_recipe
whats the traffic like near ypsilanti,transport_traffic
delete that item from the list,lists_remove
get louder,audio_volume_up
is my work alarm set for tomorrow,alarm_query
shall we play a game,play_game
open the list,lists_query
i would talk to you later on.,general_commandstop
call and order pizza for delivery,takeaway_order
do i have a work number for susan,email_querycontact
will they deliver to me,takeaway_query
Can you control the volume?,volume_control
audio on,audio_volume_up
what is the weather for this week,weather_query
aib podcast on kashmirstart it,play_podcasts
it is nine here what time is it in california,datetime_convert
want to play a game,play_game
i hate how long the traffic jams get,general_quirky
what is the current exchange rate from u. s. d. to rupies,qa_currency
give me the opening stock price of apple,qa_stock
how congested is the traffic on my way to work,transport_traffic
show me the available colours of lights,iot_hue_lightchange
i do not care.,general_dontcare
i am no longer attending the wedding on the tenth so remove it from my calendar,calendar_remove
did you add tomorrow's meeting to my calendar,calendar_query
what is the headline from today's morning local news,news_query
confirm a travel ticket to german,transport_ticket
clear this list,lists_remove
Tell me why,podbaydoorresponse
what is the stock price for lexmark,qa_stock
color change of lights,iot_hue_lightchange
please clear jeff's birthday from the calendar,calendar_remove
list new,lists_createoradd
olly will you stop.,general_commandstop
how do i reach sarah,email_querycontact
"excellent job, you have done well.",general_praise
send an email to john,email_sendemail
do i have any missed call from patrick,email_querycontact
remove tomorrow's alarm,alarm_remove
please skip two songs,music_settings
explain further.,general_explain
is there anything exciting on twitter today,social_query
are there any new emails from robert jones,email_query
play neil sedaka,play_music
put pencil on a new grocery list,lists_createoradd
change the volume level to nineteen please,audio_volume_up
when can i pick up my order,takeaway_query
Hello how are you?,courtesygreeting
that was not what i meant.,general_negate
i love this music can you please save this to my dance playlist and remember that i like it,music_likeness
turn up,audio_volume_up
turn off the bedroom lamp,iot_hue_lightoff
bring back talking after,audio_volume_up
i want to order some takeaway food,takeaway_order
find a shop that sells beer,recommendation_locations
are there any alarms set,alarm_query
create vacation list,lists_createoradd
what time am i supposed to pick up john again,calendar_query
what is ten times ten,qa_maths
get local events,recommendation_events
latest events,calendar_query
call me a cab,transport_taxi
make coffee,iot_coffee
please start vacuuming,iot_cleaning
could you please have uber be at my house in fifteen minutes,transport_taxi
raise volume,audio_volume_up
what is the total number of oceans in the world,qa_factoid
speak one more time please.,general_repeat
olly i said call jack not jake.,general_negate
what song in the theme song for frasier,music_query
what movies are playing at theatres near me,recommendation_movies
power up the plug socket one,iot_wemo_on
call an uberpool to get me at long island bar,transport_taxi
can you please confirm last thing i said.,general_confirm
does the restaurant have carryout,takeaway_query
tell me that one more time again.,general_repeat
send a tweet about my complaint on my truck to consumer digest,social_post
please will you clarify me more on it.,general_explain
save my spotify preferences,music_likeness
play the local r. n. b. radio station,play_radio
what is the weather in utah,weather_query
latest news on traffic at my current location,transport_traffic
tweet a complaint to comcast,social_post
when indianapolis express will reach indiana,transport_query
"s2, i was unclear about what you've just said.",general_explain
tweet starbucks and say that the customer service is awful,social_post
"wouldn't know, olly.",general_dontcare
yeah amazing response.,general_affirm
call me a cab to the train station,transport_taxi
get rid of the five pm alarm,alarm_remove
olly will you just stop it please.,general_commandstop
please send a complaint about my horrible experience with a company,social_post
brighten the lights on the front porch,iot_hue_lightup
remove chores from my to do list,lists_remove
initiate celine dion music,play_music
what is the square of 4,qa_maths
please keep quiet for the next hour,audio_volume_mute
remove grocery list please,lists_remove
what is twenty percent of one hundred and fifty,qa_maths
wouldn't mind for anything.,general_dontcare
how has your life been changed by me,general_quirky
"olly that's enough, stop.",general_commandstop
set an alarm for the dance classes two hours before the classes start,alarm_set
tell me the soup of the day at panera bread restaurant,takeaway_query
turn the volume off,audio_volume_mute
please remove the the alarm which i set,alarm_remove
let me know of any incoming emails for the last hour please,email_query
"that is nice work, thanks.",general_praise
does mr pizza deliver,takeaway_query
be funny for me,general_joke
yes it was perfect.,general_affirm
what's the best pizza shop nearby,recommendation_locations
what day is it day before tomorrow,asking_date
what events are happening today,recommendation_events
Give me a joke,jokes
what meetings do i have next thursday,calendar_query
turn up radio volume,audio_volume_up
i need to book a taxi,transport_taxi
set alarm for six am tomorrow,alarm_set
play next doctor who episode,play_podcasts
seems like the response was not correct.,general_negate
i need sport's news,news_query
tell me what good news,tell_me_news
add eggs to the list,lists_createoradd
give me the current time,datetime_query
"that is all, just stop.",general_commandstop
check the last thing said please.,general_confirm
what is the timing of bagmati express,transport_query
what food is good,cooking_recipe
open radia,play_radio
this is a nice song,music_likeness
show me what alarm times i've set for the week,alarm_query
make my lights green,iot_hue_lightchange
would you please check instruction.,general_confirm
hey order me some take out from jason's deli,takeaway_order
change up the light colors at home,iot_hue_lightup
what is tomorrows events,recommendation_events
what time do i have my alarm set for tomorrow,alarm_query
play purple haze,play_music
how's the traffic,transport_traffic
turn all the lights off,iot_hue_lightoff
please remove the grocery list from my set of lists,lists_remove
remind me clock that i have a event,calendar_set
reply to john's email today saying i will be late,email_sendemail
please check the news on social media,social_query
could you harvest the crops in farmvile,play_game
snooze,alarm_remove
play chess with me please,play_game
suggest movies and songs that i would like but that aren't necessarily like ones i've already said i like,recommendation_movies
give me the latest updates,news_query
book uber taxi for my travel,transport_taxi
what does obsessed mean,qa_definition
show me my contacts,email_querycontact
top news,news_query
save to contacts,email_addcontact
tell me about tomorrow,tell_me_about
does peking garden deliver,takeaway_query
please go to settings of the music player and make the equalizer in the flat sound mode,music_settings
please make arrangements to make the hall so brighter,iot_hue_lightup
i need to wake up make me the strongest coffee you can make,iot_coffee
send email to mom and tell her see her at disney world,email_sendemail
what is the latest on donald trump,news_query
explanation of the song,music_query
email chris add following content sorry i will be late today,email_sendemail
send a confirmation email to sandy,email_sendemail
slow the volume speaker,audio_volume_down
put alarm at five am,alarm_set
tweet consumer service that the goods are of low quality,social_post
lindafancy55@gmail dot com,email_sendemail
would not know.,general_dontcare
what's the song title,music_query
playback tom clancy splinter cell,play_audiobook
make me smile by telling a joke,general_joke
olly please cancel.,general_commandstop
turn down the noise,audio_volume_mute
please convert nine am cst to est time,datetime_convert
does mary smith live on main street,email_querycontact
what is the temperature i am supposed to cook this lasagna at,cooking_recipe
Do you know the time?,timequery
what are the top stories on cnn,news_query
tell me about this person,general_quirky
what genre is this song currently playing,music_query
find restaurant order food name,takeaway_order
what do you mean by it.,general_explain
complaint on service provider on my twitter,social_post
how would you describe the sun,qa_definition
how many songs did michael jackson write,qa_factoid
what's leon's email,email_querycontact
how do i make mashed potatoes,cooking_recipe
can you shut up.,general_commandstop
save that song and my opinion,music_likeness
give me charles telephone number,email_querycontact
anything is fine.,general_dontcare
set my calendar for an alarm at five pm tuesday,alarm_set
book uber for tonight at seven pm,transport_taxi
lights down to seven,iot_hue_lightdim
tell me what lists i have,lists_query
turn on vacuum,iot_cleaning
the time difference between lagos and new york is what,datetime_convert
is there room on my grocery list for an extra item,lists_createoradd
is anything different today about blank,news_query
look up the number of people living in miami florida,qa_factoid
which alarms do i have,alarm_query
could you play you don't bring me flowers,play_music
more bright,iot_hue_lightup
cnn world news,news_query
tell what is the value of sin thirty,qa_maths
have i gotten any emails from mom lately,email_query
what do you mean.,general_explain
what is the traffic like today,transport_traffic
make the lights in the house red,iot_hue_lightchange
do i have a home number for shelly,email_querycontact
please explain me more on what you've just said.,general_explain
now i need to write an email to my colleague,email_sendemail
play next episode on podcast,play_podcasts
what are all my lists please,lists_query
weather forecast please,weather_query
set alarm for tomorrow six am,alarm_set
tell me about,tell_me_about
olly i like you just cancel.,general_commandstop
post that i am going to woodland shoe store,social_post
bring me ticket of train to city leeds,transport_ticket
company coming over turn on the vacuum cleaner right now,iot_cleaning
what time is alarm set for,alarm_query
thank you very much for listening.,general_praise
"s1, would you further elaborate to me please.",general_explain
can you turn off kitchen light for me,iot_hue_lightoff
will it snow next week,weather_query
add something to my list,lists_createoradd
play an fm,play_radio
mute the speaker please,audio_volume_mute
what are the ingredients in macaroni and cheese,cooking_recipe
i need some more lights,iot_hue_lightup
we're out of paint so take bathroom painting off the list,lists_remove
can you shut up please.,general_commandstop
how much is one dollar in pounds,qa_currency
resume the two towers,play_audiobook
what is the news about terrorist attack in afghanistan,news_query
meeting july calendar,calendar_query
would you set the coffee maker running,iot_coffee
get me a coffee,iot_coffee
progress from the last paused point of my audio book,play_audiobook
mute sound on speakers please,audio_volume_mute
please tweet a complaint about slow service at applebee's,social_post
you understood command perfectly.,general_affirm
decrease the volume,audio_volume_down
play new radio channel,play_radio
list to do,lists_query
Hello,greeting
bring up the grocery list and add,lists_createoradd
base on my audiobook collection get me recommendation related audio book i should listen get and play me the resume,play_audiobook
tell me when i need to leave the airport,calendar_set
usa today headlines,news_query
how many bones does a human body have,qa_factoid
open fishdom game,play_game
yeah you get it perfectly.,general_affirm
today's closing price for google,qa_stock
yeah great response to command.,general_affirm
i have no idea for which to select.,general_dontcare
show me my playlist,music_query
fantastic response to command.,general_affirm
what is that once again.,general_repeat
please turn on the smart socket,iot_wemo_on
check outlook,email_query
tell me you,tell_me_about
Thanks good bye,courtesygoodbye
remove all events from my calendar,calendar_remove
what's the exchange rate between czk and euro,qa_currency
can you find an animal joke for me,general_joke
confirm the alarm time,alarm_query
yeap great response.,general_affirm
how do i get to starbucks,transport_query
olly can you shut up please.,general_commandstop
i would not mind for any one.,general_dontcare
what do they have going on at young circle this week,recommendation_events
can you please confirm detail.,general_confirm
what is motorola going for today,qa_stock
tell me about new emails,email_query
give me the name of all the shops in my area,recommendation_locations
uber please,transport_taxi
i want to hear radio head please,play_music
time,asking_time
add this song to my catalogue,music_likeness
catcha a ride,transport_taxi
is there heavy traffic on the i fifteen in las vegas right now,transport_traffic
add the new email to my contacts,email_addcontact
alert me at five hours,alarm_set
lower the brightness of the lights,iot_hue_lightdim
post a facebook status update,social_post
i need to get to bristol friday night can you book me a ticket please,transport_ticket
"that is of no importance, olly.",general_dontcare
what is the name of this song playing right now,music_query
show me some vegan restaurants close by,recommendation_locations
make us a brew,iot_coffee
what is happening near me,recommendation_events
whats on your list right now,lists_query
"uhh no, that isn't what i was looking for.",general_negate
who's that song by,music_query
what can you do,general_quirky
decrease volume,audio_volume_down
remind me at five pm,alarm_set
change lighting colours,iot_hue_lightchange
give me directions to get from here to crescent city brewhouse in new orleans,transport_query
set rotating event,calendar_set
can you get me a taxi home,transport_taxi
try to play old nineties classic music,play_music
play radio ninety five point five,play_radio
is there anything left on my list,lists_query
slow down the speaker volume,audio_volume_down
"it's perfect job, musch appreciated, olly.",general_praise
repeat music,music_settings
include this,lists_createoradd
has derek logged into facebook today,social_query
"that's enough, just cancel it.",general_commandstop
what are todays top podcasts,play_podcasts
send this song to my favorites,music_likeness
does the robot vacuum cleaner have to be plugged in,iot_cleaning
add this one also,lists_createoradd
olly could you stop.,general_commandstop
would you check the details please.,general_confirm
please add deodorant to my shopping list,lists_createoradd
olly will you shut down.,general_commandstop
play i spy with me,play_game
remove apple from list,lists_remove
i had a relaxing day today,general_quirky
what is the forecast,weather_query
what music do i like,music_query
set a new alarm for that time,alarm_set
what are the current lists i have,lists_query
any new email since last time,email_query
Why can you not open the pod bay door,podbaydoorresponse
please check email from my boss,email_query
give me some dim light,iot_hue_lightdim
tell me about my family,tell_me_about
a cup of coffee please,iot_coffee
calculate two multiplied by two,qa_maths
go to setting,iot_hue_lightchange
let's play our favourite football match on tv,play_game
olly what songs have i listened to at least ten times,music_query
once again explain your answer.,general_explain
please delete the shopping list,lists_remove
